"

University of Santo Tomas, EXPLAIN!

Sobrang lala ng management nyo ng opening ceremony ng UAAP S88!

UNANG UNA. 3:30 nakapila na kami sa gate. Ang announcement, 6:30 pm magsasara ang gates pero 5:30 pa lang isinara nyo na kaya daan-daang estudyante AT ATHLETES ang nastranded sa España. Sinimulan nyo ang program na maraming kabataan ang nasa labas. 

PANGALAWA. 6:30 na. Sumisigaw na kami na buksan ang gate kasi nagkakastampede na sa Gate 2. Pati mga atleta hindi nyo pinapasok kahit nagmamakaawa na. MGA SECURITY GUARDS NYO, PINAGTATAWANAN PA KAMI. 

PANGATLO. 7pm na. NAGSSTAMPEDE NA ANG TAO SA GATE 1 KASI DOON KAMI ITINURO. Inabutan na kami ng ulan pero yung mga security guards nyo, galit pa. Yung mga organizers nyo, nanonood lang. 

Yung kasama ko, hinimatay— nagcollapse na. Aba, pati companion ayaw nyong pasamahin kung hindi pa pipilitin ng mga tao sa likod? 

UST, THIS IS NOT SOMETHING YOU CAN SIMPLY PUT OFF AS AN OVERFLOW NG CROWD. 

YOU PRINTED LOTS OF TICKETS PERO ANG SAGOT NG MGA GUARDS, PUNO NA PO? Hindi nyo naestimate ang crowd na pupunta sa inyo?

INUULAN NA KAMI SA TABI NG ESPAÑA, YUNG ILAN AY NASA HIGHWAY NA PERO SINARA NYO YUNG GATE DAHIL KASALANAN DAW NG MGA NASA LABAS? Lahat kami may tickets, at lahat kami matiyagang pumila UNTIL NAGDECIDE KAYO NA ISARA ANG GATES UNANNOUNCED.

Inagahan nyo ang cut-off ng entrance; HINDI kayo nagannounce kung magpapapasok pa ba kayo o hindi para makauwi na ang iba; AT TINATAWANAN PA NG IBA NYONG GUARD habang nakikiusap at nababasa sa ulan ang mga estudyante.

UNACCEPTABLE.

#UAAPS88

",_sent_compound,_sent_pos,_sent_neu,_sent_neg,_sent_category
"

I would like to clarify that since I was the first person who raised the concern about the use of AI in pubmats, my intention was never to shame or target any specific organization. I submitted that post to spread awareness that relying on AI for pubmats is not acceptable, especially when we have many creative and talented students in UE who would be grateful for the opportunity to showcase their skills. Calling them out once is enough; I don’t see the need for others to add their own remarks by pointing out specific orgs or criticizing the quality of their pubmats. Let’s not forget to remain kind—since we are the older and more experienced ones, we should know how to approach these situations with respect and proper guidance. If you don’t like an org’s pubmats, it’s better to reach out to them directly rather than call them out publicly.

- former creatives head

",-0.0003779853968808311,1.100612614005828e-05,0.9996000023924514,0.0003889914814085624,Neutral
"

Simula nung nag college ako, ang dami kong nadiscover na sakit. Kaya ito nasa hospital na.

",-0.0009502324828645214,6.625499545531073e-05,0.9989172576057757,0.001016487398769066,Neutral
"

pwede bang mag face to face na lang mga cdent na magkakaaway? nadadamay kaming mga marangal na nagaaral eh pls guys stop na 

",-0.9999561940876447,1.0188892533335235e-05,2.3444679366827437e-05,0.9999663664280999,Strong Negative
"

Hello!! Ask ko lang po if allowed po mag benta sa lb ground?

",0.9820260601118207,0.9909965991973877,3.286171704530716e-05,0.008970539085566998,Strong Positive
"

hi kay sevi na 4th year dent, sorry na end ko hehehehehehe

",-0.7681000977754593,0.1149309714935918,0.002037965675497715,0.8830310628309105,Strong Negative
"

I Miss You Doc Castro!!! balik ka na po pls… You make our Clinics as easiest as possible without compromising the Quality of Output… Ngayon kase Ang Hirap mag pa approve legit…

",-5.6794182455632836e-05,1.3172939361538738e-05,0.9999168599388213,6.996712181717157e-05,Neutral
"

siguro sa iba okay lang pero sakin hirap na hirap ako huhu. gusto ko mag cry kasi nag enroll ako circuits tapos sa ee section pa  parang sa kanila basic basic lang pero sakin no po. para akong elem basic basic lang alam. pag na bzzzt bad yon 

",-0.9994846053241417,6.3710094764246605e-06,0.0005026526569054113,0.9994909763336182,Strong Negative
"

Nag sasawa nako kaka yearn sa bahay..... gusto kona siya makita kaso nasuspend pa

",-0.9959497539966833,0.00031202149693854153,0.0034262030094396323,0.9962617754936218,Strong Negative
"

ba't gano'n? no'ng nag-entrance exam ako sa UE last year, andami kong nakitang pogi pero nung nandoon na'ko biglang nawala???

",0.2034604847431183,0.6017054212777825,4.96385828528586e-05,0.3982449401393647,Positive
"

Sa crush ko dyan na nasa UE pa, aamin na ba tayo or magvovohan  pa? Ang tagal na eh HAHAHAHA

",-0.988926550373435,0.005528608288270788,1.6241774430868452e-05,0.9944551499372983,Strong Negative
"

Hello :) I'm not from UE Manila but I just want to express my feelings to this girl from Psychology. I really like you ever since you approached me, we became friends and I fell harder, I don't know how to confess this to you once we hang out again so I am expressing this here. You kept on saying ""no one will ever like you"" and I refuse to acknowledge that, because I am here. I am proud of you and I will support you no matter what. I don't even know if you will ever going to read this since you are so busy with a lot of things, your studies, work, organization (she is the current President of Jam Sessions Manila by the way). Always remember that I am here for you, I love you and I am always proud of you, see you :)

",-4.1763078115764074e-05,1.6105438465439438e-05,0.9999260260476345,5.786851390011459e-05,Neutral
"

Replying to #UEFW23479 
Shout out po sa mga PDSA members na ‘to kahit saan namin kayo makasalubong  sa elevator, sa lounge, or kapag nasalubong namin kayo sa hagdan. Yung friend group nila lagi lang silang may ngiti at hindi nakakalimutang magpa-remind ng, “Join kayo ha!”  

Thank you po for spreading good vibes and making us feel welcomed. You guys are the reason na ang saya maging part ng PDSA! 

",5.456380677060224e-06,2.9094292282049264e-05,0.9999472677958854,2.3637911832521917e-05,Neutral
"

Dun sa nag titinda ng pabango sa page gusto ko sana bumili kaso parang nakakatakot mag chat sakanya

",-0.9998713667355332,2.55172286584816e-05,7.76123987088841e-05,0.9998968703726326,Strong Negative
"

To that one red haired clinician named Jamie,
I don’t know what section you’re in, but I do know you’re a clinician, and somehow, that little mystery makes admiring you even more exciting. There’s something about the way you carry yourself, the wit in your words, and the quiet charm you bring into a room that makes it impossible not to notice you.

Kasing bright ng personality mo yung buhok mo.
You probably have no idea, but you’ve left an impression that lingers longer than I expected. Maybe one day, I’ll have the courage to tell you this in person. Until then, consider this my small confession.

— Someone quietly enchanted by you (Sana plus points as a swiftie, 'diba?)

",-1.3447193850879557e-05,2.506130580399546e-05,0.9999364301949615,3.850849923457364e-05,Neutral
"

Pwede pa-scan po ng qr sa wechat plsplspls

",0.9994916856503551,0.999500036239624,0.0004916131711070193,8.350589268957265e-06,Strong Positive
"

2nd year CE rn, yoko na
Pinili ko tong program dahil papayagan lang ng magulang ko na pulis, medicine, o engineer ako

Magaling naman ako sa actual intrests ko, kaso natatakot ako ipursue dahil im alr in too deep sa program ko

",-0.024468276649713516,0.03290113348399127,0.909729457020364,0.05736940949564477,Neutral
"

louise crush na yata kita

",0.059235624969005585,0.12328573316335678,0.812664158642292,0.0640501081943512,Positive
"

Meron na ba talagang pasok 

",0.24688707699169754,0.24693226546835884,0.753022543381128,4.5191150513222764e-05,Positive
"

does a Co requisite Subject means that if I fail one subject and passed one for example I failed the lecture but passed the lab, will i need to repeat both?

",-0.025013715028762817,0.27039392976778953,0.43419842618112486,0.2954076440510856,Neutral
"

hirap naman mag mahal ng 4th year IT

",-0.9999359827725129,2.7777602178662707e-05,8.508278885757972e-06,0.9999637141189356,Strong Negative
"

Meron talaga tayong kaklaseng ang  mabaho nang hininga at isang mabango.

",-0.9986010028878809,1.211623748531565e-05,0.0013747646371484734,0.9986131191253662,Strong Negative
"

Single po ba si dash? Hulaan nyo kung sinong dash nyan basta civil engineering sya
Admin pa approve para malaman ko kung bounce na ba o lalaban pa.

",0.07140679657459259,0.24511459469795227,0.581177607178688,0.17370779812335968,Positive
"

ang lala ng cdent independent, wala man lang update about merch??

",-0.9998092381647439,9.181812492897734e-05,7.125585398171097e-06,0.9999010562896729,Strong Negative
"

Lala EN Dept lang wala acad break?????

",-0.9999272469285643,3.162586357006518e-05,9.595268246830424e-06,0.9999587788681831,Strong Negative
"

To the guy I loved and gave my all to—yes, that one athlete guy grabe, pati ata dignidad ko, pati yung mga hindi ko in-expect na gagawin ko, ginawa natin. Then after that night, poof, wala na. Pare-pareho pala kayo. Why’d you ghost me after all that? Lol. I gave you everything, and you still left me hanging, hoping for answers I’ll probably never get,, lipat nalang ako.

",-0.0003139507753076032,2.3661894374527037e-05,0.9996387254359433,0.0003376126696821302,Neutral
"

hi bakit maraming pogi sa uecd filchi

",0.6478505730628967,0.8238152861595154,0.0002200007438659668,0.17596471309661865,Strong Positive
"

nagwowork po ba accountancy at marketing? 

- freshie na na love at first sight

",-0.0009742409747559577,7.183590588637318e-05,0.998882087240436,0.0010460768536775405,Neutral
"

Academic break pls!!

",0.22308543288090732,0.22322669625282288,0.7766320403752616,0.0001412633719155565,Positive
"

wala bang g12 na latino sa ue cal??

",0.8960831090807915,0.9480320811271667,1.8946826457977295e-05,0.051948972046375275,Strong Positive
"

Sana may esports sa foundation day or intrams kahit sa room lang

",0.998897340046824,0.9989798571573331,0.0009376163855939037,8.25264570730431e-05,Strong Positive
"

sinetch itey wlw couple nasa isang cubicle ng cr ⁉️ 

",0.9999035722576082,0.9999452829360962,1.3006385415792465e-05,4.171067848801613e-05,Strong Positive
"

Hello po! 1st year CDent student here! May matatapat po bang exams during the month of February?

",0.9938031785386556,0.993820348993221,0.006162460302163017,1.7190704615913505e-05,Strong Positive
"

sa mga accountancy yung course, kailangan niyo ba talaga ng napakaraming libro? o trip niyo lang talaga bumili madami na hindi naman required? baka naman yung iba dyan hihingi pa ng pera pambili ng libro tapos pension nalang yung income nila ha? mahiya naman kayong mga iilang accountancy student dyan na stress reliver niyo pala yung vape at after midterm at final bawat sem diretsyo kayo ng bar ha

",-0.9999374355065811,2.310621845894483e-05,1.6357191186805082e-05,0.9999605365903542,Strong Negative
"

Bakit nakikiorg parin sa cdent yung wala naman na sa cdent. Feeling relevant ka pa rin ba mother?

",-0.9998027838446433,9.278881475672921e-05,1.1670350060340832e-05,0.999895540835183,Strong Negative
"

Hi po ask ko lang kung saan po makakakuha ng sticker para sa parking at kung may bayad po ba???

",0.9999325957351175,0.9999436140060425,4.536772303254111e-05,1.1018270924978424e-05,Strong Positive
"

hii lf friend heree not from ue tho

",0.9093636199831963,0.9546738862991333,1.5847384929656982e-05,0.04531026631593704,Strong Positive
"

gusto ko na grumaduate sa mga plastik kong kaklase

",0.9999137356699066,0.9999247789382935,6.417779331968632e-05,1.1043268386856653e-05,Strong Positive
"

hello po sino po ung nagbloblower sa kalinaw recto ang ingay po pano po kami mag-aaral

",-0.9997242609388195,0.0001322110692212297,1.1372425711481826e-05,0.9998564165050673,Strong Negative
"

hello poo! required po ba talaga sa endo ang twist flip or hindi po? hehehehe

",0.9907693536952138,0.9953702092170715,2.8935261070728302e-05,0.0046008555218577385,Strong Positive
"

Hello, if sino man po nakakita nitong earphones ng friend ko sa tyk building, pasurender nalang po. May sentimental value daw po kasi yan sabi nya. 

 - Same color sa pic pero yung transparent case yung nawala nya.

",0.9972611963048621,0.9972719550132751,0.0027172862783118035,1.0758708413050044e-05,Strong Positive
"

LF kasama manood ng concert ni doja cat plss  yung kukuha sana ng VIP tix 

",0.9999318315585697,0.9999520778656006,2.767582736851182e-05,2.0246307030902244e-05,Strong Positive
"

Siya parin tlga 

",0.01407213784113992,0.014223528906071104,0.9856250799104321,0.00015139118349680945,Neutral
"

Hi guys! baka may nakakita sa LB 815 ng pink minifan na may type c charger. Please pakibalik 2 weeks na siya nawawala huhu

",0.18115744469832862,0.18124413986224994,0.8186691550367194,8.670510103060401e-05,Positive
"

Anlala eh noh kahit ano nalang napagbibintangan na AI-generated tas target pa ng mga to mga orgs, tangina lahat nalang ginagawang biro eh kala mo nakakatawa. Wala kana bang magawa sa buhay mo? Pwes wag mo damay yung nananahimik kaya yung mga coordinator/admins ng mga org its either papalagan nila o yung ibang pinipiling manahimik nalang kasi alam nila na ragebait lang to at wala silang mapapala kung papalagan man nila ito.

",-0.9999507390821236,1.874333818958947e-05,1.1857562561677414e-05,0.9999693990992488,Strong Negative
"

Hello, new clinician here, not a hate post but pano ko tatapusin yung clinics if puro suspension tas may makikita ako na gusto ng acad break? Puro wala na nga pasok eh. Hindi nako makapagclinics. Wala bang saturday clinics? Extension? AWA NALANG PO PLEASE

Ps. Need ko po talaga ng advice/tips/hacks/o kahit anong cards pano gagawin at matatapos lahat ng requirements
Pss. Di nako makatulog ng maayos inooverthink ko na lahat

",-0.07256667881665635,6.028443877937068e-05,0.9273127551392543,0.07262696042196634,Negative
"

Shout out sa isang Prof ko sa UE Manila. Sana kung gaano ka ka-strict mag-grade ng mga activities ay ganun ka rin sana pag nagqu-quiz at exams at hindi ka lang nakatutok sa cellphone mo! Grabe yung mga classmates ko UNLI kung mangopya eh!!!

",-0.9997397366087171,5.572744157689158e-06,0.000249117902967555,0.9997453093528748,Strong Negative
"

inhaler recomm pls. wag vicks ang mahal non. katinko naman di ko na bet hahahaha ty

",-0.9897450110147474,0.00013984234613056865,0.009975319574240507,0.9898848380796289,Strong Negative
"

Hello po seniors! Sa tingin niyo po ba, yung schedule po na nakapost sa ue website ay hindi na po magbabago? Same parin po kaya yung sem break?

",-0.6325848698616028,0.05686706135073121,0.25368102628943245,0.6894519123598364,Strong Negative
"

Hiii to the 2 girls na nakilala ko noong first day sa ue cal. I would like to apologize if I became distant recently not because hindi ko kayo gusto makasama, but because my bf broke up with me the same day na umiiwas ako. And I have a trait of being self-isolate and avoidance kapag may problems ako. I just don't want other people saw me na umiiyak. I'm sorry again.

",-0.9983390949237219,6.637765181949362e-06,0.001647629545914242,0.9983457326889038,Strong Negative
"

Single po ba si dash? Hulaan nyo kung sinong dash yan basta civil engineering course nya

Pa approved po admin para alam ko if bounce naba o lalaban pa

",0.999909666576059,0.9999203681945801,6.893018689879682e-05,1.0701618521125056e-05,Strong Positive
"

Hindi pa tapos prelim pero may isang prof na andami na agad pinapagawa. Ikalma mo naman sir

",-0.9998655721446994,1.5814612197573297e-05,0.00010279863090545405,0.999881386756897,Strong Negative
"

dear seniors,

we get that one shs org. made a mistake in posting an ai generated pubmat, but was it really necessary to drag every editor? and name the clubs/orgs. specifically? kayo ang seniors, mas alam niyo sana kung ano ang tamang approach sa ganitong bagay. kayo talaga ang unang mambabash sa amin? pwede namang idaan sa maayos na usapan. shaming doesn’t solve anything :))

- a frustrated RO

",-0.9996356632218522,7.424165232805535e-06,0.00034948844768223353,0.999643087387085,Strong Negative
"

Making AI art is very wrong. However, please stop using the fallacy of “hasty generalization” just to dragged other clubs/orgs name. Sa totoo lang, nakasisira siya ng name ng isang organization na nanahimik lang. Let’s learn to exercise sound judgment in distinguishing AI-generated art from hand-made creations.

",-0.9609487526304292,2.4688970370334573e-05,0.039001869428830105,0.9609734416007996,Strong Negative
"

AI really? Bat di mo sabihin ng harapan? Baka ihampas ko sayo tong layers ng pubmat ko

",-0.9999452798401762,2.1818395069202108e-05,1.1121801007916412e-05,0.9999670598039229,Strong Negative
"

to the admin of UECD

please approve saturday clinics for UECD, kulang na kulang yung araw for us to work with our patients, sobrang daming suspensions, still ang dami paring work to do. we've been dealing with these inconveniences and disappointments for a long time already, gustong gusto na po namin matapos :<

",-0.19226822512609942,2.8115935492678545e-05,0.8076755430029152,0.1922963410615921,Negative
"

I am no supporter sa AI Art pero wag niyo naman igeneralize lahat, ung iba dyan maganda talaga gumawa kaya nagmumukhang AI. kung puro ka din naman salita dyan at mas kaya mong gumawa ng pubmat, edi ikaw nalang. Again, I am no supporter of AI Art pero nakakainis ung inaatake niyo lang kahit hindi naman talaga mukhang AI. edi sana ikaw gumawa

",-0.9999542039558946,9.079582314642802e-06,2.7703959819140097e-05,0.9999632164578662,Strong Negative
"

Holaaa!! I hope ma post to. Ang alarming lang kase I have classmates na 4th yr dent students na pero mga professional cheaters paren. Like magdodoktor kayo sa lagay na yan that even on a 10 item quiz maglalabas kayo parin ng phone?

",-0.9993082461878657,0.000278514789994469,0.00013479567624379477,0.9995866895337617,Strong Negative
"

Replying to #UE24048

I beg to disagree. Please don’t falsely accuse someone—or a club—of using AI for their pubmats. If you're saying that kasi nag-downgrade yung quality ng pubmats, then I think they're trying their best to reach the level ng seniors nila. So, don’t invalidate their hard work by throwing accusations without proof or evidence.

",-0.9998174711936372,1.349003362688266e-05,0.0001555600738910868,0.999830949892482,Strong Negative
"

I came across that first post about AI-made pubmats from SC orgs, and then suddenly other clubs were being dragged into the conversation. I just want to say this: not every well-designed output is AI-generated. Some people actually put in the time, effort, and creativity to make something good. Let’s not take that away from them just because the work looks polished.
It’s unfair—and honestly a bit careless—to throw around assumptions without knowing the full story. If you're going to call something out, make sure you're sure. Otherwise, you're just discrediting people who are doing their best.

I get that AI is a relevant issue right now, especially in creative work. And yes, we should talk about it. But let’s have those conversations with respect and mindfulness. Not everything needs to be a public call-out. There are better ways to raise concerns than pointing fingers and spreading assumptions.

At the end of the day, we’re all part of the same community. Let’s be kinder and a little more thoughtful with how we speak on these things.

",-0.00042511925130384043,1.1268879461567849e-05,0.999552342989773,0.0004363881307654083,Neutral
